t,x
1,0.2
2,0.2247818405849243
3,0.227683527709309
4,0.22902289240206766
5,0.23921826345324118
6,0.29272429618223184
7,0.31699990002444484
8,0.3499677885618221
9,0.40529127293952977
10,0.4314773059395812
11,0.42483909266640524
12,0.4070201016124084
13,0.38749478618098143
14,0.3899400149728134
15,0.41688298987883765
16,0.4403301007856333
17,0.44309682461349914
18,0.4299309871832192
19,0.45047636294385746
20,0.4851748916326817
21,0.49697822462994745
22,0.48233860066206724
23,0.5081255413488023
24,0.509207061438044
25,0.5132986548146746
26,0.5228126223410585
27,0.5144515066794454
28,0.5150350582428797
29,0.5293794014166944
30,0.5489610176285395
31,0.5366194177897329
32,0.5196105489901044
33,0.5212112709055717
34,0.5004848924720842
35,0.44590382590330896
36,0.4247633282992344
37,0.40963580725045773
38,0.44349000596941135
39,0.46531567609589586
40,0.4871766647927616
41,0.4654367807462435
42,0.44498918084627576
43,0.4658275490263463
44,0.4702182974642323
45,0.453172177350955
46,0.4576031307313133
47,0.44872051360003606
48,0.43078260449411065
49,0.4304152623869303
50,0.4540534198069681
51,0.4310635042088775
52,0.3976073922984508
53,0.39090496951016396
54,0.4007472915130169
55,0.4329635037873909
56,0.4655463647508642
57,0.45973112604359917
58,0.4392883635669415
59,0.411118242003427
60,0.4086596247630441
61,0.40891136234864833
62,0.3986121965977855
63,0.40796378065267225
64,0.41313704137323737
65,0.39892070151425824
66,0.41400655693165145
67,0.4115760109511507
68,0.41046173768040306
69,0.4135460956189154
70,0.4063583010778816
71,0.39437968691959674
72,0.42369563950628775
73,0.43712820570458316
74,0.40273697425280314
75,0.4144265982110461
76,0.3880774281649215
77,0.41066862042538904
78,0.3988223340780413
79,0.4028789912709741
80,0.37452550994129236
81,0.33261474202039826
82,0.3618325437992431
83,0.35245784711173234
84,0.32613663359497364
85,0.34284383125666057
86,0.32714356001110423
87,0.33438165247216045
88,0.3573228305284726
89,0.37090574754883454
90,0.38566343376404794
91,0.3842253484561463
92,0.37799101366492766
93,0.4071730472161304
94,0.42122038067313666
95,0.41655589586395764
96,0.4334466990692185
97,0.4525513859229829
98,0.4612172111825426
99,0.4939611431326134
100,0.4956483718999396
101,0.4986797867767967
102,0.48208235083315304
103,0.5047135203354163
104,0.4809341697272049
105,0.49325100332952043
106,0.5110143611364502
107,0.5309586260785437
108,0.5056693255621066
109,0.5059854379977607
110,0.4871012160200982
111,0.512864784315192
112,0.4957986437937772
113,0.5012347438335697
114,0.4998987560651473
115,0.49044444188883557
116,0.48559378775485595
117,0.4782119077459826
118,0.4600531003482725
119,0.481415612115855
120,0.4739129225131874
121,0.47109766762622196
122,0.49563407953143884
123,0.46392157456563393
124,0.41948423781924343
125,0.3809615250159112
126,0.37184852799230944
127,0.39046144002189614
128,0.39182541437930996
129,0.4017395260942207
130,0.38515048388949796
131,0.3956414338620739
132,0.3997308739276741
133,0.38234361843405573
134,0.40199793290348007
135,0.41498292499733275
136,0.3863456239409036
137,0.40762542817546815
138,0.4062002293121066
139,0.4456134087031129
140,0.4506233818115239
141,0.4358370499790211
142,0.4765445776536571
143,0.4797258113757899
144,0.47332727107771944
145,0.49520229207384836
146,0.5189276788156416
147,0.5031658470332012
148,0.5190399739042101
149,0.479353778182663
150,0.4730494788227127
151,0.4814898237054743
152,0.4873242333509089
153,0.5071903893788239
154,0.4976861139710805
155,0.49974971933361995
156,0.496919489040852
157,0.5228164576955454
158,0.5085971908979737
159,0.5397251167632349
160,0.5568942385971295
161,0.572997584321521
162,0.5662018275637121
163,0.5682617470225387
164,0.5713542547522612
165,0.5222930046924388
166,0.5156422252069917
167,0.48958415734868216
168,0.45192504071907114
169,0.4648123538888753
170,0.43150079399021857
171,0.42541755803524495
172,0.3959266277507106
173,0.4360237971792312
174,0.45728216182880554
175,0.45184218285828914
176,0.4770092027237911
177,0.4710876325590618
178,0.47527648331603745
179,0.46745235803702756
180,0.50770721465543
181,0.5192105339257711
182,0.5065930573794876
183,0.5059811033026403
184,0.5289980088845526
185,0.534929443426874
186,0.5442934093274309
187,0.5680112127913578
188,0.539869274501736
189,0.5274924956964476
190,0.5145063816255226
191,0.5289142085654268
192,0.49650296844892644
193,0.48798664528892916
194,0.5109327698450583
195,0.5149367054416958
196,0.5079431220855984
197,0.5131966915921582
198,0.5206310452137974
199,0.5211715688631957
200,0.5166639029994826
201,0.509083170979663
202,0.4869741385726991
203,0.48630900373063196
204,0.5011835182366211
205,0.5170323985863469
206,0.5569364777685775
207,0.5746172335520955
208,0.5516246397892106
209,0.5627928219361884
210,0.5682117705173837
211,0.593623125982212
212,0.5555604416964545
213,0.5651926767978271
214,0.5646749190719594
215,0.5667414951180358
216,0.5839445094662434
217,0.5797937512720573
218,0.5893011763236928
219,0.5804673776778599
220,0.592390320859395
221,0.6208377552623698
222,0.6505991096817193
223,0.6485233133023358
224,0.613665139386548
225,0.6138979861777194
226,0.6157723179161563
227,0.6164664140860029
228,0.6036967962539092
229,0.5826387104703423
230,0.5707013998325449
231,0.5920218083192094
232,0.6199213054400947
233,0.6041818082975062
234,0.6220728002444808
235,0.6103638283648648
236,0.6078429457193385
237,0.6016845455340463
238,0.5860314428113151
239,0.6009371483324705
240,0.588908571920143
241,0.5801617789667274
242,0.5858818055528788
243,0.5824877294713285
244,0.5892648033818163
245,0.5763906862446301
246,0.5758391740695303
247,0.5904014003176417
248,0.5730738779919365
249,0.5645182038306473
250,0.5620137437621224
251,0.5637874987518605
252,0.5695427050806172
253,0.5582583080522325
254,0.5609016517611102
255,0.5709597105795887
256,0.523542306483053
257,0.5342430119826458
258,0.5464711071966515
259,0.5331961548219307
260,0.5059069838465601
261,0.5177569467818637
262,0.5114785948922624
263,0.530550963738507
264,0.5516491940445314
265,0.5720116288554077
266,0.5392694884066995
267,0.5911217640354398
268,0.5837690443026387
269,0.5818501193806879
270,0.5669988080043055
271,0.5744687148167636
272,0.5750233916381221
273,0.5808182246374193
274,0.5578625896035828
275,0.5629839540294658
276,0.5745639587003157
277,0.6071623499480212
278,0.6448672483525079
279,0.6439863301491906
280,0.5997028949993943
281,0.61132447111706
282,0.6042972406530648
283,0.6381285361878793
284,0.6413369644365967
285,0.662289968361939
286,0.6772163223677552
287,0.6706496610293777
288,0.677373630043274
289,0.6955927542809942
290,0.7243339100559538
291,0.7186448452380066
292,0.7083271622672326
293,0.6919869351602448
294,0.7131317399605821
295,0.7245490760996551
296,0.7092842969950544
297,0.6687607564707692
298,0.6758675052639872
299,0.6572551497170772
300,0.705130709440151
301,0.7501476148989985
302,0.7743540343688492
303,0.7892248786565376
304,0.8149777752903229
305,0.8021516840346316
306,0.7836993750539364
307,0.7826582530053235
308,0.7664248055543071
309,0.7572067009234872
310,0.7788293311547073
311,0.7719168207511963
312,0.6979457072309926
313,0.687334970184245
314,0.7162966079655728
315,0.7314366071901451
316,0.707081673439587
317,0.7148070603271311
318,0.7302258655156008
319,0.7630877501222542
320,0.724669580473447
321,0.7490754795662664
322,0.7587318541901839
323,0.7548545453003753
324,0.7580387725207769
325,0.7302130824217643
326,0.7510529613479854
327,0.7268898019454512
328,0.7591232544776109
329,0.7490042643852375
330,0.7795083741369018
331,0.7994294910556249
332,0.7772637695265874
333,0.790919839759735
334,0.756332462709394
335,0.7750392674113527
336,0.7746989623537559
337,0.7556762337805326
338,0.7628320070648027
339,0.7673761743189706
340,0.7890414571329609
341,0.7927864377485558
342,0.8038031632318008
343,0.818818604039401
344,0.8315212921223076
345,0.8362457542339385
346,0.8516194632931502
347,0.8611549178810607
348,0.8438314774617015
349,0.8311288060787377
350,0.8365321985467757
351,0.8176764621898556
352,0.8249622638684949
353,0.8237871643831347
354,0.8193316036786258
355,0.8098464303644181
356,0.7651860019801296
357,0.7790768038951048
358,0.8087711287191164
359,0.8368533883666252
360,0.8075316223676964
361,0.8117838272020572
362,0.7808276721693348
363,0.8038741468842278
364,0.7795525611512185
365,0.8211330601577762
366,0.7879763689097677
367,0.8019963275241728
368,0.8396665050777006
369,0.827336005707375
370,0.840531106403876
371,0.8649268340190828
372,0.8679698809378583
373,0.866182472280712
374,0.8992453560733639
375,0.9306127622535736
